,Season,TeamID,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
0,2011.0,1228.0,1.18795400598855,1.005628194993758,1.3596277942949575,0.9835156881041174,0.968278026297132,0.9537062394703462,0.9986006571485262,1.221300173009245,1.4584260119408168,1.3263228368775357,1.225292091178369,2.3735882484616755,1.1042027096059641
1,2011.0,1268.0,1.2284942229293059,1.0050011908102359,0.9141007740464347,0.7224893483733026,1.4630308803573575,1.461885760192159,1.1869335668228738,1.2124672977188262,1.446520328998534,0.9842156602796285,1.7482653414141676,2.1963934071760907,0.8740843430846994
2,2011.0,1338.0,1.2240002626657065,1.028014817618389,1.3515867045986754,0.9580044299966669,1.7055787032959346,1.6153789632723035,1.928612716725146,1.3866704654321709,1.6294533566233835,1.2235945181254895,1.4112583377355101,1.160127205433904,0.914641306224938
3,2011.0,1400.0,1.225045727711782,1.0152608399861554,1.8439693816834597,1.0949364588957087,1.5656920298902834,1.5721076499504107,1.428028079964077,1.260202206996238,1.8800735094087513,0.9571766398299436,1.2326383933859475,2.3037189090666628,0.8372660077433357
4,2011.0,1104.0,1.2573202175680394,1.0633976134426792,0.9346801200372671,0.9000630057025306,1.3156996393226041,1.1103211105869624,1.144360226286415,1.1537946149771148,1.4525010284990838,0.9812613196792385,2.39340040740757,1.8427458753258015,1.1823134874242507
5,2011.0,1110.0,1.0695328307544563,1.0001730747413353,1.1929515134680253,1.2206776711808254,1.166022960258293,1.1317727023034996,1.2948573640110563,1.136899725695825,1.3543646779891374,1.1446572985435157,0.9829529153506497,1.7946379943036095,0.9915903387737731
6,2011.0,1111.0,0.9335576800113582,0.9582114524559531,1.2556301075657232,1.120170491580862,1.7019227804584414,1.5631196917106631,1.0895375135208196,0.9964323852377437,0.7694657771606506,1.0781767265519717,1.3443108150704333,1.79378171274723,0.9391189022523178
7,2011.0,1114.0,1.0211499684655305,1.0538780197106485,1.756854143464926,1.007476349475916,1.2410768443195703,1.1924998749233815,1.1127922362404539,0.930881511816041,1.0219248831038363,0.9146864206831437,1.9307025836903102,0.9528574261986806,1.0677758898899772
8,2011.0,1122.0,1.1055145095651722,1.0273224034853097,1.173887894521708,0.8804725167173899,1.376097272989252,1.339731291275324,1.1562856589076689,1.017325716373156,1.1250611438733467,0.9173012027615346,1.3873425099883134,1.7198733971032178,0.9512230730336455
9,2011.0,1124.0,1.1320101899424975,0.9845226962920834,0.9510320892387659,0.8805067034705757,1.6500679314804814,1.367292105820969,1.3629869019819005,1.2379327142108036,1.045674167744798,1.123863964967598,1.1174806134838253,2.485820455541591,0.9233677594456595
10,2011.0,1130.0,1.0007260801182434,0.9544611539534354,1.6225745353299796,1.2867473473809667,1.3516466608198838,1.2274176745916072,0.9606969375251511,1.0712904923188806,1.2607738767346266,1.1843232695417347,1.3877473347537974,1.0689025945936939,0.9504212153514183
