Season,TeamID,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT
2003,1102,0.48859875172693773,0.5844074301306516,0.19312145526982435,0.16823539157048667,0.4466925726162712,0.3826943000762547,1.0941367630575873,1.0919643680713396,0.17806128023920012,0.6303842938062127,0.6424019143658389,0.42857142857142855
2003,1103,0.5097171016411268,0.5365641576248709,0.1598047022391091,0.30580252316463735,0.46513464558009426,0.38550754007966725,1.1664655873293786,1.1635779141942784,0.15919637555224025,0.6269975559406118,0.7352707181127125,0.48148148148148145
2003,1104,0.5365142206398421,0.47578467077421543,0.16727474322478264,0.37125556416102046,0.37234961036585,0.3622361085029634,1.0896206493631597,1.029130662205599,0.13098331225444548,0.6868971367719345,0.7051677243132544,0.6071428571428571
2003,1105,0.4150504823284048,0.45798323664230134,0.20779221766329536,0.33516571752846647,0.3595013988199912,0.3560997024014363,0.9856614852973222,1.0548327573815681,0.13828798934945533,0.6414343556705108,0.7095980197761724,0.2692307692307692
2003,1106,0.527567736874837,0.4816969764904442,0.2137209618965441,0.3494803663996314,0.3075626580470157,0.36213950305729237,0.9867120784463211,0.9913767889455676,0.12652692264838888,0.6793424072390531,0.6231576487790553,0.4642857142857143
2003,1107,0.3980066363311284,0.4890017751769635,0.16570229099324557,0.23422823707811144,0.2393145070457414,0.3197691062915804,1.0055083192717493,1.1543458340412154,0.13466571785409592,0.5947469171496669,0.7254894982468513,0.25
2003,1108,0.4556143494159792,0.4734782142462216,0.21162863693697334,0.35382471665989185,0.36512626777371593,0.3678323284307678,0.982943113690545,1.0360793249167914,0.1370070984480825,0.6521569822316995,0.662376042637888,0.42424242424242425
2003,1110,0.5384745552199035,0.5171464812795248,0.17761243859775971,0.3016486983439559,0.31967461795449925,0.3595426345232159,1.0845390498761034,1.0108983010702735,0.1600039635135317,0.6854233175887152,0.6868621770647951,0.5333333333333333
2003,1111,0.508904959899036,0.5035283036850289,0.17495614162127432,0.3248099711810739,0.41066866050690004,0.37171265019157995,1.0946351171821789,1.0739229315723446,0.1412493052413879,0.6543577544662597,0.7228426675505916,0.6153846153846154
2003,1112,0.6546927054372552,0.5176315318357815,0.16095304643416095,0.3940268982477109,0.3879654719616408,0.38429107478664115,1.1657554569894824,0.9629439488698868,0.16071897206484445,0.6805599042541957,0.7011537803069259,0.8928571428571429
2003,1113,0.585159869251669,0.5173341528553604,0.17003609164457506,0.39807963911257577,0.4685611740519592,0.3993427879835969,1.1476260099732671,1.0429915961854759,0.15835780153551104,0.6839496397136597,0.6756674740742805,0.6206896551724138
2003,1114,0.512580886702518,0.5161044069764686,0.20427229848422893,0.3165705455530191,0.4415146514562732,0.3870511442406895,1.057614176480732,1.0562706475558885,0.1253613386124753,0.6578538591951764,0.6963764042859912,0.5714285714285714
2003,1115,0.20464701991828466,0.3962177208794844,0.23599888863291835,0.2594246390118412,0.3274401453586759,0.3184877601161929,0.7975542316717306,1.0817011576007591,0.10949651816277095,0.5875322486127026,0.6117125102221616,0.14285714285714285
2003,1116,0.44309387811235346,0.4523308415150651,0.20612746997850317,0.39307692790829296,0.3534917797362125,0.36410335664274235,0.9695999491344537,1.052214288562642,0.1084613425972644,0.6907704698525723,0.5910901421932707,0.32142857142857145
2003,1117,0.4961507970089821,0.507468386642307,0.17092948513478215,0.3154926489642105,0.40360540602059736,0.36935906663655005,1.1209275937670513,1.10605584769329,0.13257431518351898,0.642617639384112,0.737996554620021,0.4230769230769231
2003,1119,0.34625800251028294,0.4758359555356109,0.2460512176600201,0.26273162738116984,0.2708563507750564,0.3450219647217419,0.8950655293813614,1.1194797715670881,0.14197444289046557,0.6715404688101786,0.6598276298864534,0.12
2003,1120,0.586441607378773,0.5210959598918373,0.20094493651998552,0.36990688917080317,0.3665990265447203,0.38764584990260004,1.0792054647369835,1.0158333534057187,0.14182114388846395,0.6476262478294686,0.6526626912188533,0.6333333333333333
2003,1122,0.5399921358821207,0.5137207777156629,0.1954974510650997,0.3221487479607432,0.478486088516065,0.3905653367220985,1.081012058983306,1.0463133764038675,0.14601374061683314,0.6759337966581294,0.6822954980603473,0.7407407407407407
2003,1123,0.4233426904891451,0.4722741337563747,0.15436955738013053,0.34546609106858017,0.374782811659702,0.35281268281025385,1.0899617124623169,1.134969125318528,0.11043542870768838,0.6660165540773757,0.7253309468197906,0.43333333333333335
2003,1124,0.5144853595713035,0.4889841922670907,0.16934986363838356,0.31049900613012343,0.3090742765961231,0.3463920855318753,1.061893163264424,1.0584924988357964,0.15220607187217866,0.6590087025575584,0.6947368799604136,0.5
2003,1125,0.5195857773359408,0.5484701367858386,0.21267141042712895,0.31780122047700843,0.3557320473968929,0.3894759585260533,1.0913231608663643,1.0650216218482373,0.17419692844845042,0.6832523198794802,0.6916949134022983,0.5714285714285714
2003,1126,0.40920821436701066,0.46755947085438954,0.1974469444541237,0.335284882551343,0.33677777571020595,0.3539591673220862,0.9899547247185994,1.114538337851007,0.11937346107477265,0.6292437545473617,0.6900348782743734,0.26666666666666666
2003,1127,0.523158972242299,0.48820709605233237,0.18962383476551403,0.3251532263988833,0.2866589132365813,0.35071827937757527,1.0303552792431276,1.021747714158853,0.13718950149202447,0.6540546867086897,0.6629632270671142,0.5185185185185185
2003,1128,0.5560533550505136,0.5198379607090003,0.20577598176583134,0.33838602576682414,0.46240589872586946,0.3964172696873033,1.0953162831774623,1.045087516544213,0.15048726659201742,0.6597753280808966,0.707666068727808,0.6538461538461539
2003,1129,0.4845274277297541,0.45900309792359695,0.18094753723895168,0.3114918757129469,0.3787009311816636,0.3479416382990157,1.0010760222482205,1.015757781129924,0.12599246545109077,0.6738775716154157,0.6970057407565878,0.42857142857142855
2003,1130,0.5202648963114874,0.520547948566676,0.1582253570996543,0.3846817496248475,0.4413224964373751,0.3909102430921597,1.180624979174199,1.1317373794860346,0.16583371173359107,0.6087681852985635,0.6852063779701048,0.6206896551724138
2003,1131,0.5434883777755805,0.49221826491320103,0.17349273490064876,0.3233372485987998,0.35999051584865244,0.3589265167875004,1.0811096274723595,1.0041170998309314,0.1487347056888058,0.7001162665906326,0.7319041938196378,0.6666666666666666
2003,1132,0.46277684050568035,0.5076242472065472,0.22174661516118527,0.27818660281265817,0.5167231178003342,0.3916321409054969,1.0353963008798874,1.0987843853776333,0.1428997931995567,0.665779499260299,0.7304611619784604,0.4074074074074074
2003,1133,0.4732165386820656,0.49414151534801626,0.1743105612828849,0.3041666412264961,0.4195893653967848,0.36500597951474467,1.0747655382724446,1.0735056527657543,0.1321009554469515,0.7027305381715327,0.6967743737940119,0.3793103448275862
2003,1135,0.5229587004045839,0.5257649904885382,0.1951070868721194,0.2926041572618687,0.48734099317898416,0.39070474834266655,1.1013403965089963,1.0720021334053573,0.1536023114471935,0.6739847422017764,0.7277070170228127,0.6071428571428571
2003,1137,0.4662369488658768,0.4714626437042405,0.2182656551714683,0.302119767884693,0.4713166761134969,0.37427292626852643,0.9619804118138451,0.9817928013719275,0.13871049293463966,0.7195081556125379,0.6415538178897798,0.4642857142857143
2003,1138,0.3871786382392991,0.45095086375242205,0.17964776146387032,0.3521489961279479,0.3349388754808073,0.3459629164146471,1.0088720475073254,1.12565748553886,0.13498106423061138,0.6683411273086626,0.6715980203763722,0.17857142857142858
2003,1139,0.59217112798607,0.5621366226538963,0.15076306096129125,0.2775708052959589,0.33291007718111787,0.3679960869382409,1.1928421107723435,1.0510702206283198,0.15903090138543619,0.6637239129910459,0.7152246250659386,0.8275862068965517
2003,1140,0.6363183134888439,0.5326766733400736,0.18179560021451185,0.3434697453036817,0.48148291308897534,0.39943595541374005,1.1592870951239826,1.013421001001431,0.149567220514527,0.7003738269359515,0.7532529183785008,0.7419354838709677
2003,1141,0.5692913953454283,0.5728354732143226,0.22357541069523668,0.35917726947120665,0.4818363979367327,0.42913895554428944,1.1550359879804695,1.0673162778025111,0.15826749160182046,0.6623682538486277,0.7627405842370412,0.7931034482758621
2003,1142,0.49390844829608893,0.4862241926515172,0.19827028723603232,0.3196838495326255,0.36936866516636224,0.3633993185510944,1.0289837711937329,1.0406910271388323,0.13376511126328136,0.639658749022566,0.7078230635936509,0.5172413793103449
2003,1143,0.5561301005978896,0.5240976104061414,0.1736599110613875,0.3223099383394306,0.3483106986957382,0.36976261440005026,1.1067374476842797,1.0373438750585853,0.16240148095114232,0.6920860000740043,0.6886317367958215,0.7241379310344828
2003,1144,0.3636158110804724,0.5013219083383441,0.2113477069019502,0.2336361281118109,0.36609705002117154,0.3550074731863631,0.9877286255769219,1.194197726597779,0.15670572882051842,0.624146829672624,0.6746545890814015,0.15384615384615385
2003,1145,0.5148895173402945,0.4906342368237602,0.1753062675194873,0.3136457100133698,0.2794896048802049,0.3447328443440806,1.0460096599285373,1.0580872340504017,0.16046981644142821,0.6626884583263146,0.7043295510809653,0.35714285714285715
2003,1147,0.43814705062928827,0.49314162436274694,0.19570208921037296,0.3373420658094359,0.42427065736663877,0.37729118381457505,1.0634704109117348,1.1451414314344366,0.12396422005472996,0.5863624587455387,0.7557567500997664,0.4166666666666667
2003,1148,0.5156466707720915,0.51677690423628,0.204020135703127,0.37730741817524316,0.3454308806656591,0.38499191135519123,1.09214412322204,1.0862795572735162,0.13014156384056544,0.6927684304483817,0.738900975341861,0.5357142857142857
2003,1149,0.49882261632085545,0.47760546164220435,0.18944376479050393,0.3225936933199409,0.3083403076983201,0.34917291067324396,1.0149465676230087,1.0330624152387975,0.1381608855150977,0.6648907761895768,0.7060250299600788,0.46153846153846156
2003,1150,0.4698320440767969,0.463861887538739,0.16594400841534362,0.36092968877328846,0.34033370072330105,0.3502667499824843,1.0456530283139032,1.0699476092138316,0.14725919378327376,0.6806414942124577,0.6413017415222775,0.4482758620689655
2003,1151,0.5475311737430685,0.5478170302845655,0.195621269542256,0.3808932454062077,0.41607382418697125,0.40662185220867747,1.169749556137224,1.1007229795808748,0.159482552146405,0.6688177486889337,0.7686868239146873,0.6785714285714286
2003,1152,0.3446810464240005,0.4771749910675228,0.22007486852454447,0.35741654563279135,0.3824389809546971,0.3747378698279081,0.9789016658258133,1.1618365833997808,0.12952454697324964,0.6621695032762441,0.6204945615691203,0.1
2003,1153,0.5532179250703936,0.46546485190110887,0.13588893415577802,0.3325035970509247,0.38211655643947784,0.3439763771754947,1.0814146951043218,0.9970806859866937,0.1364819950187065,0.6790117258548953,0.6856177045558365,0.6071428571428571
2003,1154,0.3945652789403669,0.4604613287042591,0.20539067669781996,0.29462535123611977,0.38726231682306433,0.3525466184268422,0.962308570170824,1.0891270974112826,0.13920674064850555,0.6484718560349317,0.651915669732881,0.16666666666666666
2003,1155,0.5019661708320607,0.489734519591955,0.17206083605285988,0.3805762090185362,0.4157054242473115,0.37738007229080095,1.0888646407453766,1.0824402431468063,0.1366172808603227,0.6584473185902934,0.6574645919074854,0.5357142857142857
2003,1156,0.4353055338333145,0.5051753848356413,0.22071123735452086,0.31913159747519787,0.41461843423591,0.38326704790331284,1.0128344952045092,1.1302235203137037,0.14702238878511067,0.6232157183316904,0.6611299335313615,0.26666666666666666
2003,1157,0.45664799071420964,0.49379004635626345,0.20996869346909713,0.3930032286739401,0.34662016448326194,0.380601862317057,1.052640138285823,1.087099358165309,0.1321972410512199,0.6635975524887539,0.7258932192870124,0.4230769230769231
2003,1158,0.5332553943591466,0.5160031275055141,0.17417012282392147,0.2922027226589723,0.34526854486875047,0.360174607970293,1.09249748615174,1.0201435799140743,0.1510217992266753,0.6515859621516842,0.6780065775435588,0.7586206896551724
2003,1159,0.46774934361930576,0.49481474699254796,0.1863672337366014,0.29578128119469677,0.27598658067104287,0.34507195057076534,1.0307417471991291,1.0577538695484516,0.15235700716428863,0.6993400359306315,0.6675811970000001,0.46153846153846156
2003,1160,0.56036951341009,0.48690178523239025,0.16278944263532819,0.38427004277620724,0.3986035844016792,0.37210262096728147,1.1074169223321182,1.0296964615763227,0.13315782272010784,0.6750548791275863,0.674697829012925,0.6451612903225806
2003,1161,0.5310393981972337,0.5486632857256737,0.20485002506228606,0.36112179196829586,0.4761152936101706,0.41431947299102584,1.1353961106362018,1.1205597785572547,0.16127206893686874,0.6680195960451526,0.6975173525509457,0.5666666666666667
2003,1162,0.3054220934155456,0.42687067987033644,0.24522626174685938,0.2966425512976413,0.3633877744372936,0.34589151380997174,0.8617577962491343,1.0733206691534338,0.12162211558748863,0.6788257812990998,0.6631460662766075,0.07407407407407407
2003,1163,0.5908284505948015,0.5242372118190725,0.1821666820865267,0.403977157121845,0.36327437792596506,0.39052314336252447,1.1416130644022555,1.0225339577112702,0.14859120197057973,0.6497984033157019,0.6698859424330407,0.7
